session_id,applicant_id,event_user,event_type,event_date_time
dptdbt5Iek,jAJcN8S1d,,VIDEO_SESSION_CONNECTION_CREATED,2258-10-21 14:26:25.824000+00:00
dptdbt5Iek,jAJcN8S1d,,ALLY_SUBMITTED_TEST_RESULTS,2258-10-21 14:27:35.745000+00:00
dptdbt5Iek,jAJcN8S1d,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-10-21 14:27:54.348000+00:00
y8uYmH3Ioz,nMvs0oFGa,,UNDERWRITING_CREATED,2258-04-06 20:26:56.748000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-04-09 20:56:51.404000+00:00
y8uYmH3Ioz,nMvs0oFGa,,ALLY_ENTERED_UNDERWRITING,2258-04-09 20:58:37.284000+00:00
y8uYmH3Ioz,nMvs0oFGa,,VIDEO_SESSION_CONNECTION_CREATED,2258-04-09 20:58:38.734000+00:00
y8uYmH3Ioz,nMvs0oFGa,,ALLY_SUBMITTED_TEST_RESULTS,2258-04-09 21:16:05.929000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-04-22 02:54:03.641000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-04-22 07:19:12.836000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-04-24 18:19:15.799000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-04-25 04:48:05.213000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-05-04 13:54:57.094000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-05-04 14:04:17.013000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-05-04 23:07:47.505000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-05-08 17:09:10.008000+00:00
y8uYmH3Ioz,nMvs0oFGa,,APPLICANT_ENTERED_UNDERWRITING,2258-05-09 22:45:44.920000+00:00
DvIv0C9u40,AAysk4CvX,,UNDERWRITING_CREATED,2258-08-31 14:06:26.617000+00:00
DvIv0C9u40,AAysk4CvX,,UNDERWRITING_CREATED,2258-08-31 14:06:26.617000+00:00
DvIv0C9u40,AAysk4CvX,,UNDERWRITING_CREATED,2258-08-31 14:06:26.617000+00:00
DvIv0C9u40,AAysk4CvX,,UNDERWRITING_CREATED,2258-08-31 14:06:26.617000+00:00
DvIv0C9u40,AAysk4CvX,,UNDERWRITING_CREATED,2258-08-31 14:06:26.617000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 14:07:06.018000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 14:07:06.018000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 14:07:06.018000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 14:07:06.018000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 14:07:06.018000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_ENTERED_UNDERWRITING,2258-08-31 14:09:12.104000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_ENTERED_UNDERWRITING,2258-08-31 14:09:12.104000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_ENTERED_UNDERWRITING,2258-08-31 14:09:12.104000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_ENTERED_UNDERWRITING,2258-08-31 14:09:12.104000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_ENTERED_UNDERWRITING,2258-08-31 14:09:12.104000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:14.172000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:14.172000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:14.172000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:14.172000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:14.172000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:23.333000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:23.333000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:23.333000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:23.333000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-31 14:09:23.333000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-31 14:49:08.507000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-31 14:49:08.507000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-31 14:49:08.507000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-31 14:49:08.507000+00:00
DvIv0C9u40,AAysk4CvX,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-31 14:49:08.507000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-31 14:55:18.610000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-31 14:55:18.610000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-31 14:55:18.610000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-31 14:55:18.610000+00:00
DvIv0C9u40,AAysk4CvX,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-31 14:55:18.610000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:29:38.277000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:29:38.277000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:29:38.277000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:29:38.277000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:29:38.277000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:30:51.503000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:30:51.503000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:30:51.503000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:30:51.503000+00:00
DvIv0C9u40,AAysk4CvX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-31 20:30:51.503000+00:00
oNhjkTVFMD,yGWHovUre,,UNDERWRITING_CREATED,2258-06-02 19:05:48.682000+00:00
oNhjkTVFMD,yGWHovUre,,APPLICANT_ENTERED_UNDERWRITING,2258-06-05 21:10:05.365000+00:00
oNhjkTVFMD,yGWHovUre,,ALLY_ENTERED_UNDERWRITING,2258-06-05 21:12:00.195000+00:00
oNhjkTVFMD,yGWHovUre,,VIDEO_SESSION_CONNECTION_CREATED,2258-06-05 21:12:02.131000+00:00
oNhjkTVFMD,yGWHovUre,,VIDEO_SESSION_CONNECTION_CREATED,2258-06-05 21:13:01.701000+00:00
oNhjkTVFMD,yGWHovUre,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-06-05 21:21:32.694000+00:00
oNhjkTVFMD,yGWHovUre,,VIDEO_SESSION_CONNECTION_CREATED,2258-06-05 21:21:33.251000+00:00
oNhjkTVFMD,yGWHovUre,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-06-05 21:27:00.052000+00:00
oNhjkTVFMD,yGWHovUre,,ALLY_SUBMITTED_TEST_RESULTS,2258-06-05 21:28:00.391000+00:00
NLIyaCrcoY,J9qF59t8N,,UNDERWRITING_CREATED,2259-06-14 13:10:45.525000+00:00
4qtxqUvc6w,nqlioxtZE,,UNDERWRITING_CREATED,2258-08-25 19:37:45.538000+00:00
4qtxqUvc6w,nqlioxtZE,,APPLICANT_ENTERED_UNDERWRITING,2258-08-25 19:38:30.047000+00:00
4qtxqUvc6w,nqlioxtZE,,ALLY_ENTERED_UNDERWRITING,2258-08-25 19:41:12.971000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-25 19:41:14.076000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-25 19:41:31.213000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-25 19:51:38.734000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-25 19:51:39.657000+00:00
4qtxqUvc6w,nqlioxtZE,,APPLICANT_ENTERED_UNDERWRITING,2258-08-25 19:52:07.764000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-25 19:52:08.736000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-25 19:52:08.858000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-25 19:56:38.322000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-25 19:56:39.284000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-25 20:09:28.779000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-25 20:09:28.998000+00:00
4qtxqUvc6w,nqlioxtZE,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-25 20:09:29.303000+00:00
4qtxqUvc6w,nqlioxtZE,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-25 20:15:01.494000+00:00
4qtxqUvc6w,nqlioxtZE,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:13:02.215000+00:00
4qtxqUvc6w,nqlioxtZE,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:16:46.446000+00:00
EysBWIJhrN,D5Ksn1f0P,,UNDERWRITING_CREATED,2259-04-30 15:23:35.471000+00:00
EysBWIJhrN,D5Ksn1f0P,,UNDERWRITING_CREATED,2259-04-30 15:23:35.471000+00:00
EysBWIJhrN,D5Ksn1f0P,,UNDERWRITING_CREATED,2259-04-30 15:23:35.471000+00:00
EysBWIJhrN,D5Ksn1f0P,,UNDERWRITING_CREATED,2259-04-30 15:23:35.471000+00:00
EysBWIJhrN,D5Ksn1f0P,,APPLICANT_ENTERED_UNDERWRITING,2259-05-03 16:58:52.258000+00:00
EysBWIJhrN,D5Ksn1f0P,,APPLICANT_ENTERED_UNDERWRITING,2259-05-03 16:58:52.258000+00:00
EysBWIJhrN,D5Ksn1f0P,,APPLICANT_ENTERED_UNDERWRITING,2259-05-03 16:58:52.258000+00:00
EysBWIJhrN,D5Ksn1f0P,,ALLY_ENTERED_UNDERWRITING,2259-05-03 17:00:41.597000+00:00
EysBWIJhrN,D5Ksn1f0P,,ALLY_ENTERED_UNDERWRITING,2259-05-03 17:00:41.597000+00:00
EysBWIJhrN,D5Ksn1f0P,,ALLY_ENTERED_UNDERWRITING,2259-05-03 17:00:41.597000+00:00
EysBWIJhrN,D5Ksn1f0P,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-03 17:00:51.725000+00:00
EysBWIJhrN,D5Ksn1f0P,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-03 17:00:51.725000+00:00
EysBWIJhrN,D5Ksn1f0P,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-03 17:00:51.725000+00:00
EysBWIJhrN,D5Ksn1f0P,,ALLY_SUBMITTED_TEST_RESULTS,2259-05-03 17:42:42.953000+00:00
EysBWIJhrN,D5Ksn1f0P,,ALLY_SUBMITTED_TEST_RESULTS,2259-05-03 17:42:42.953000+00:00
B5hJwsGsG4,NNBueWIo9,,UNDERWRITING_CREATED,2259-05-19 15:56:24.132000+00:00
B5hJwsGsG4,NNBueWIo9,,UNDERWRITING_CREATED,2259-05-19 15:56:24.132000+00:00
B5hJwsGsG4,NNBueWIo9,,UNDERWRITING_CREATED,2259-05-19 15:56:24.132000+00:00
B5hJwsGsG4,NNBueWIo9,,APPLICANT_ENTERED_UNDERWRITING,2259-05-28 14:14:42.516000+00:00
B5hJwsGsG4,NNBueWIo9,,ALLY_ENTERED_UNDERWRITING,2259-05-28 14:16:08.369000+00:00
B5hJwsGsG4,NNBueWIo9,,APPLICANT_ENTERED_UNDERWRITING,2259-05-28 14:16:49.789000+00:00
B5hJwsGsG4,NNBueWIo9,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-28 14:17:00.751000+00:00
B5hJwsGsG4,NNBueWIo9,,ALLY_SUBMITTED_TEST_RESULTS,2259-05-28 14:52:18.611000+00:00
amuOoS6Cjy,kd4Id0SRo,,UNDERWRITING_CREATED,2258-11-13 21:33:48.181000+00:00
amuOoS6Cjy,kd4Id0SRo,,UNDERWRITING_CREATED,2258-11-13 21:33:48.181000+00:00
amuOoS6Cjy,kd4Id0SRo,,UNDERWRITING_CREATED,2258-11-13 21:33:48.181000+00:00
amuOoS6Cjy,kd4Id0SRo,,UNDERWRITING_CREATED,2258-11-13 21:33:48.181000+00:00
amuOoS6Cjy,kd4Id0SRo,,APPLICANT_ENTERED_UNDERWRITING,2258-11-16 13:39:45.987000+00:00
amuOoS6Cjy,kd4Id0SRo,,APPLICANT_ENTERED_UNDERWRITING,2258-11-16 13:39:45.987000+00:00
amuOoS6Cjy,kd4Id0SRo,,APPLICANT_ENTERED_UNDERWRITING,2258-11-16 13:39:45.987000+00:00
amuOoS6Cjy,kd4Id0SRo,,APPLICANT_ENTERED_UNDERWRITING,2258-11-16 13:55:43.883000+00:00
amuOoS6Cjy,kd4Id0SRo,,APPLICANT_ENTERED_UNDERWRITING,2258-11-16 13:55:43.883000+00:00
amuOoS6Cjy,kd4Id0SRo,,APPLICANT_ENTERED_UNDERWRITING,2258-11-16 13:55:43.883000+00:00
amuOoS6Cjy,kd4Id0SRo,,ALLY_ENTERED_UNDERWRITING,2258-11-16 14:00:53.366000+00:00
amuOoS6Cjy,kd4Id0SRo,,ALLY_ENTERED_UNDERWRITING,2258-11-16 14:00:53.366000+00:00
amuOoS6Cjy,kd4Id0SRo,,VIDEO_SESSION_CONNECTION_CREATED,2258-11-16 14:00:56.095000+00:00
amuOoS6Cjy,kd4Id0SRo,,VIDEO_SESSION_CONNECTION_CREATED,2258-11-16 14:01:03.880000+00:00
amuOoS6Cjy,kd4Id0SRo,,VIDEO_SESSION_CONNECTION_CREATED,2258-11-16 14:01:03.880000+00:00
amuOoS6Cjy,kd4Id0SRo,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-11-16 14:28:56.865000+00:00
amuOoS6Cjy,kd4Id0SRo,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-11-16 14:28:56.865000+00:00
amuOoS6Cjy,kd4Id0SRo,,ALLY_SUBMITTED_TEST_RESULTS,2258-11-16 14:32:12.758000+00:00
amuOoS6Cjy,kd4Id0SRo,,ALLY_SUBMITTED_TEST_RESULTS,2258-11-16 14:32:12.758000+00:00
amuOoS6Cjy,kd4Id0SRo,,APPLICANT_ENTERED_UNDERWRITING,2258-11-24 17:21:25.752000+00:00
yxSBEUgHoQ,K31cnBc6x,,UNDERWRITING_CREATED,2258-11-11 15:39:46.882000+00:00
yxSBEUgHoQ,K31cnBc6x,,UNDERWRITING_CREATED,2258-11-11 15:39:46.882000+00:00
yxSBEUgHoQ,K31cnBc6x,,UNDERWRITING_CREATED,2258-11-11 15:39:46.882000+00:00
yxSBEUgHoQ,K31cnBc6x,,UNDERWRITING_CREATED,2258-11-11 15:39:46.882000+00:00
yxSBEUgHoQ,K31cnBc6x,,UNDERWRITING_CREATED,2258-11-11 15:39:46.882000+00:00
yxSBEUgHoQ,K31cnBc6x,,UNDERWRITING_CREATED,2258-11-11 15:39:46.882000+00:00
yxSBEUgHoQ,K31cnBc6x,,APPLICANT_ENTERED_UNDERWRITING,2258-11-18 15:29:22.578000+00:00
yxSBEUgHoQ,K31cnBc6x,,APPLICANT_ENTERED_UNDERWRITING,2258-11-18 15:29:22.578000+00:00
yxSBEUgHoQ,K31cnBc6x,,APPLICANT_ENTERED_UNDERWRITING,2258-11-18 15:29:22.578000+00:00
yxSBEUgHoQ,K31cnBc6x,,APPLICANT_ENTERED_UNDERWRITING,2258-11-18 15:29:22.578000+00:00
yxSBEUgHoQ,K31cnBc6x,,APPLICANT_ENTERED_UNDERWRITING,2258-11-18 15:29:22.578000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_ENTERED_UNDERWRITING,2258-11-18 15:30:31.334000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_ENTERED_UNDERWRITING,2258-11-18 15:30:31.334000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_ENTERED_UNDERWRITING,2258-11-18 15:30:31.334000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_ENTERED_UNDERWRITING,2258-11-18 15:30:31.334000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_ENTERED_UNDERWRITING,2258-11-18 15:30:31.334000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_CREATED,2258-11-18 15:30:33.162000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_CREATED,2258-11-18 15:31:30.883000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_CREATED,2258-11-18 15:31:30.883000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_CREATED,2258-11-18 15:31:30.883000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_CREATED,2258-11-18 15:31:30.883000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_CREATED,2258-11-18 15:31:30.883000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-11-18 16:01:16.031000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-11-18 16:01:16.031000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-11-18 16:01:16.031000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-11-18 16:01:16.031000+00:00
yxSBEUgHoQ,K31cnBc6x,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-11-18 16:01:16.031000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_SUBMITTED_TEST_RESULTS,2258-11-18 16:03:16.329000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_SUBMITTED_TEST_RESULTS,2258-11-18 16:03:16.329000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_SUBMITTED_TEST_RESULTS,2258-11-18 16:03:16.329000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_SUBMITTED_TEST_RESULTS,2258-11-18 16:03:16.329000+00:00
yxSBEUgHoQ,K31cnBc6x,,ALLY_SUBMITTED_TEST_RESULTS,2258-11-18 16:03:16.329000+00:00
ekC15IQSgY,l4XtKoHXd,,UNDERWRITING_CREATED,2258-07-06 13:18:30.046000+00:00
ekC15IQSgY,l4XtKoHXd,,APPLICANT_ENTERED_UNDERWRITING,2258-07-06 13:18:50.570000+00:00
ekC15IQSgY,l4XtKoHXd,,APPLICANT_ENTERED_UNDERWRITING,2258-07-06 14:02:25.009000+00:00
ekC15IQSgY,l4XtKoHXd,,ALLY_ENTERED_UNDERWRITING,2258-07-06 14:03:50.329000+00:00
ekC15IQSgY,l4XtKoHXd,,VIDEO_SESSION_CONNECTION_CREATED,2258-07-06 14:03:51.251000+00:00
ekC15IQSgY,l4XtKoHXd,,VIDEO_SESSION_CONNECTION_CREATED,2258-07-06 14:03:58.835000+00:00
ekC15IQSgY,l4XtKoHXd,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-07-06 14:05:43.759000+00:00
ekC15IQSgY,l4XtKoHXd,,ALLY_SUBMITTED_TEST_RESULTS,2258-07-06 14:13:51.262000+00:00
vqt73HKf7X,4x3h1ou9R,,UNDERWRITING_CREATED,2258-04-29 19:56:20.091000+00:00
vqt73HKf7X,4x3h1ou9R,,APPLICANT_ENTERED_UNDERWRITING,2258-04-29 19:56:38.958000+00:00
vqt73HKf7X,4x3h1ou9R,,APPLICANT_ENTERED_UNDERWRITING,2258-04-30 13:03:11.911000+00:00
a0u8lSPt5g,kAgH25uZk,,UNDERWRITING_CREATED,2259-01-11 15:14:42.932000+00:00
a0u8lSPt5g,kAgH25uZk,,UNDERWRITING_CREATED,2259-01-11 15:14:42.932000+00:00
a0u8lSPt5g,kAgH25uZk,,UNDERWRITING_CREATED,2259-01-11 15:14:42.932000+00:00
a0u8lSPt5g,kAgH25uZk,,UNDERWRITING_CREATED,2259-01-11 15:14:42.932000+00:00
a0u8lSPt5g,kAgH25uZk,,UNDERWRITING_CREATED,2259-01-11 15:14:42.932000+00:00
a0u8lSPt5g,kAgH25uZk,,APPLICANT_ENTERED_UNDERWRITING,2259-01-18 19:26:45.534000+00:00
a0u8lSPt5g,kAgH25uZk,,APPLICANT_ENTERED_UNDERWRITING,2259-01-18 19:26:45.534000+00:00
a0u8lSPt5g,kAgH25uZk,,APPLICANT_ENTERED_UNDERWRITING,2259-01-18 19:26:45.534000+00:00
a0u8lSPt5g,kAgH25uZk,,ALLY_ENTERED_UNDERWRITING,2259-01-18 19:30:53.307000+00:00
a0u8lSPt5g,kAgH25uZk,,ALLY_ENTERED_UNDERWRITING,2259-01-18 19:30:53.307000+00:00
a0u8lSPt5g,kAgH25uZk,,ALLY_ENTERED_UNDERWRITING,2259-01-18 19:30:53.307000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:30:54.888000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:31:04.972000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:31:04.972000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:31:04.972000+00:00
a0u8lSPt5g,kAgH25uZk,,APPLICANT_ENTERED_UNDERWRITING,2259-01-18 19:42:31.083000+00:00
a0u8lSPt5g,kAgH25uZk,,APPLICANT_ENTERED_UNDERWRITING,2259-01-18 19:42:31.083000+00:00
a0u8lSPt5g,kAgH25uZk,,APPLICANT_ENTERED_UNDERWRITING,2259-01-18 19:42:31.083000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:42:32.867000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:42:32.867000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:42:32.867000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:43:27.777000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:43:27.777000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:43:27.777000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:43:27.863000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:45:04.138000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:45:04.138000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:45:04.138000+00:00
a0u8lSPt5g,kAgH25uZk,,APPLICANT_ENTERED_UNDERWRITING,2259-01-18 19:45:04.579000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:45:05.189000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:45:05.189000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:45:05.189000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:52:23.857000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:52:23.857000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:52:23.857000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:52:25.168000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:52:25.168000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:52:25.168000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:52:36.923000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:52:36.923000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:52:36.923000+00:00
a0u8lSPt5g,kAgH25uZk,,APPLICANT_ENTERED_UNDERWRITING,2259-01-18 19:52:37.337000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:52:37.898000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:52:37.898000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-18 19:52:37.898000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:53:08.322000+00:00
a0u8lSPt5g,kAgH25uZk,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-18 19:53:08.322000+00:00
